2024-04-03 09:45:04.6481 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIIGER6VH" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-03 09:56:12.5128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIOGT685U" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-03 09:56:12.5128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIOGT685U" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 09:56:12.5128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIOGT685U" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 09:56:12.5128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIOGT685U" received HEADERS frame for stream ID 1 with length 392 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 09:56:12.5128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIOGT685U" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 09:56:12.5128 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 09:56:32.9348 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIOGT685U" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS.
2024-04-03 09:56:32.9348 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIOGT685U" sending DATA frame for stream ID 1 with length 2983 and flags NONE.
2024-04-03 09:56:32.9348 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIOGT685U" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-03 09:56:32.9611 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIOGT685U" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 09:57:50.5532 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-03 09:57:50.5532 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 09:57:50.5584 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-03 09:57:50.5584 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 09:57:50.5584 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 09:57:50.5584 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" received HEADERS frame for stream ID 1 with length 454 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 09:57:50.5939 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 09:57:50.6231 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 09:57:51.0175 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS.
2024-04-03 09:57:51.1783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 09:57:51.1783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 09:57:51.1783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 09:57:51.1783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 09:57:51.1783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 1 with length 989 and flags NONE.
2024-04-03 09:57:51.1783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 1 with length 65 and flags NONE.
2024-04-03 09:57:51.1783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-04-03 09:57:51.2002 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-03 09:57:52.1873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 09:57:52.2389 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 09:57:52.2757 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 09:57:52.3462 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending HEADERS frame for stream ID 5 with length 149 and flags END_HEADERS.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 9986 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 3 with length 11984 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.3873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.4853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5074 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5074 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5074 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5074 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5074 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5074 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5074 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5138 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:57:52.5380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIPLL25LJ" sending DATA frame for stream ID 5 with length 9517 and flags NONE.
