2024-04-29 11:02:27.8854 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN381MVUDA4S" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-29 11:49:16.4357 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4660 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4660 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4660 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4660 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4660 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4660 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4660 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4660 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4660 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.4660 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5006 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5006 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5006 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5006 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5006 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5006 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5254 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 10240 and flags NONE.
2024-04-29 11:49:16.5291 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 9517 and flags NONE.
2024-04-29 11:49:16.5291 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM.
2024-04-29 11:49:16.6248 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 11:49:16.6248 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 11:49:16.6248 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 11:49:16.6248 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 11:49:16.6248 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 11:49:16.6248 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 11:49:16.7139 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-29 11:49:16.8105 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" received HEADERS frame for stream ID 9 with length 55 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-29 11:49:16.8105 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-29 11:49:16.8105 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending HEADERS frame for stream ID 9 with length 35 and flags END_HEADERS.
2024-04-29 11:49:16.8105 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 9 with length 13177 and flags NONE.
2024-04-29 11:49:16.8105 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO89" sending DATA frame for stream ID 9 with length 0 and flags END_STREAM.
2024-04-29 11:49:18.0019 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-29 11:49:18.0019 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 11:49:18.0019 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 11:49:24.6893 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8A" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-29 11:49:24.6893 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8A" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 11:49:24.6893 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8A" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-29 11:49:24.6893 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8A" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-29 11:49:24.6893 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8A" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 11:49:24.6893 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8A" received HEADERS frame for stream ID 1 with length 353 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-29 11:49:24.6893 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-29 11:49:24.6893 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8A" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-29 11:49:24.6893 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthenticationFilter.
2024-04-29 11:49:26.0592 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthenticationFilter.
2024-04-29 11:49:26.0613 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Always Run Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 11:49:26.0613 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter | Replacing Microsoft.AspNetCore.Mvc.StatusCodeResult with status code 400 with Microsoft.AspNetCore.Mvc.ObjectResult.
2024-04-29 11:49:26.0613 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Always Run Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 11:49:26.0613 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.ObjectResult.
2024-04-29 11:49:26.1147 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8A" sending HEADERS frame for stream ID 1 with length 82 and flags END_HEADERS.
2024-04-29 11:49:26.1147 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8A" sending DATA frame for stream ID 1 with length 163 and flags NONE.
2024-04-29 11:49:26.1147 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.ObjectResult.
2024-04-29 11:49:26.1147 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Always Run Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 11:49:26.1147 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Always Run Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 11:49:26.1147 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8A" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-29 11:49:32.1241 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8B" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-29 11:49:32.1241 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8B" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 11:49:32.1241 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8B" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-29 11:49:32.1241 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8B" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-29 11:49:32.1241 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8B" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 11:49:32.1241 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8B" received HEADERS frame for stream ID 1 with length 353 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-29 11:49:32.1241 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-29 11:49:32.1241 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN382G92RO8B" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-29 11:49:32.1390 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthenticationFilter.
