2024-06-07 10:32:25.4403 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EO" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-06-07 10:54:09.7300 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MA" sending DATA frame for stream ID 7 with length 15554 and flags NONE.
2024-06-07 10:54:09.7300 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MA" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM.
2024-06-07 11:00:18.3071 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-06-07 11:00:18.3071 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:00:18.3071 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-06-07 11:00:18.3071 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 11:00:18.3071 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:00:18.3071 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" received HEADERS frame for stream ID 1 with length 419 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-06-07 11:00:18.3135 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:00:18.3135 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 11:00:18.5388 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:00:18.5388 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:00:18.5388 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:00:18.5388 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:00:18.5498 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI) with arguments (krinsi, 123)
2024-06-07 11:00:20.5788 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:00:20.5788 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:00:20.5788 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:00:20.5788 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:00:20.5788 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:00:20.5788 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:00:20.5788 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-06-07 11:00:20.6163 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS.
2024-06-07 11:00:20.6163 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" sending DATA frame for stream ID 1 with length 197 and flags NONE.
2024-06-07 11:00:20.6163 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-06-07 11:00:20.6163 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:00:20.6163 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:00:20.6285 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-06-07 11:01:16.2260 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" received HEADERS frame for stream ID 3 with length 235 and flags END_HEADERS, PRIORITY.
2024-06-07 11:01:16.2260 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" received PING frame for stream ID 0 with length 8 and flags NONE.
2024-06-07 11:01:16.2260 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" sending PING frame for stream ID 0 with length 8 and flags ACK.
2024-06-07 11:01:16.2260 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:01:16.2260 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" received DATA frame for stream ID 3 with length 56 and flags END_STREAM.
2024-06-07 11:01:16.3766 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:01:16.3766 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:01:16.3766 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:01:16.3766 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:01:16.3766 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLPRO01Controller.AddProduct (BillingAPI) with arguments (BillingAPI.Models.POCO.DTOPRO01)
2024-06-07 11:02:29.3303 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:02:29.3303 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:02:29.3303 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:02:29.3303 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:02:30.5007 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" sending HEADERS frame for stream ID 3 with length 34 and flags END_HEADERS.
2024-06-07 11:02:30.5007 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" sending DATA frame for stream ID 3 with length 3350 and flags NONE.
2024-06-07 11:02:30.5007 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-06-07 11:02:30.5007 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M86JC2MB" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:06:00.2823 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-06-07 11:06:00.2861 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:06:00.2861 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-06-07 11:06:00.2861 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 11:06:00.2861 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:06:00.2861 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" received HEADERS frame for stream ID 1 with length 469 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-06-07 11:06:00.3207 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 11:06:00.3628 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:06:00.7472 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS.
2024-06-07 11:06:02.3326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-06-07 11:06:02.3326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-06-07 11:06:02.3326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-06-07 11:06:02.3326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-06-07 11:06:02.3326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 1 with length 992 and flags NONE.
2024-06-07 11:06:02.3326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 1 with length 65 and flags NONE.
2024-06-07 11:06:02.3326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-06-07 11:06:02.3744 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-06-07 11:06:02.4660 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" received HEADERS frame for stream ID 3 with length 115 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-06-07 11:06:02.7240 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-06-07 11:06:02.7726 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:06:02.7726 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:06:02.7726 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS.
2024-06-07 11:06:02.7955 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 3 with length 11990 and flags NONE.
2024-06-07 11:06:02.8072 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending HEADERS frame for stream ID 5 with length 149 and flags END_HEADERS.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 9986 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8503 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8721 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8721 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8721 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8721 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8721 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8721 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.8721 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.9128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.9128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.9128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.9128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.9128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.9128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.9128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.9128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.9128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:06:02.9128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MEQTE1MG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
